,ID,Name,Rating,Delivery,Price Tier,Tips,Location,Price,Reservations,Credit Cards,Outdoor Seating,Wi-Fi,Breakfast,Brunch,Lunch,Dessert,BYO,Street Parking,Restroom,Dinner,Full Bar,Wheelchair Accessible,Music,Public Lot,Cocktails,Live Music,Happy Hour,Beer,No,Wine,Private Room,Coat Check,Tasting Menu,Table Service,Take-out,ATM,Bar Snacks,TVs,Jukebox,Valet Parking,Private Lot,Bar Service
83,525b3a0e11d27b94ef10577a,Panasian Buffet,6.4,False,2.0,"['The food @buffet us pretty good', 'Sushi is fresh, interesting and there is a wide variety of complex rolls.  WAY better than the average buffet.']","['19124', 40.030928385819315, -75.1037532366426]",$$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4b9d4293f964a520e69d36e3,Little Caesars Pizza,6.5,False,1.0,['If you order half pepperoni and half plain they make it fresh.'],"['19124', 40.011745913903574, -75.11259173191951]",$,,,,,,Brunch,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
85,4d5b4165042eb1f7b9c032f4,Popeyes Louisiana Kitchen,6.7,True,1.0,"[""Really nice people and really fun. Can't forget the good chicken."", 'THE SIDES MADE ME SICK']","['19141', 40.04491878858897, -75.14380285957117]",$,No,Yes,No,,,,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
86,51965629498e20c623716e35,SUBWAY,6.6,False,1.0,,"[nan, nan, nan]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4de2ca86c65b7a3e2123c887,The Crab Shack II,6.0,False,3.0,"['Tip the cashier and be nice ®', 'Get the shrimp and ask them to have it cooked in garlic and butter.']","[nan, nan, nan]",$$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4cb716ba86e09eb0eeac62e2,Dunkin',6.2,True,1.0,"['Usually fast, good service. The way the drive thru is set up is not smart during school time.', 'coffee went up they are charging for whipped cream and you get the a free coffee every 10 check is instead of 3 that sucks!']","['19120', 40.03350372160594, -75.13087420858096]",$,,Yes,No,Yes,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4d6a5ef12acd6ea89b7145c0,Billy Doc's Diner,6.8,True,1.0,"['Good food that comes out fast as lightning ⚡ and clean establishment and very nice staff also great prices 💲', 'Decent food at cheap prices, so pretty standard for a diner. A lot of cops too...']","['19134', 40.01012202750015, -75.11050074372068]",$,No,Yes,No,,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4c3230f1213c2d7fae0b355d,Larry's Famous Steaks & Hoagies,6.7,True,1.0,"['The cheese steaks are amazing! Get a belly filler!', 'Poor customer service']","['19111', 40.04984213061838, -75.09564169185334]",$,No,Yes (incl. American Express),Yes,,,,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
91,510da9b2e4b0a3ee4e6a2e26,Harbour Seafood Garden,6.2,True,1.0,"[""This place is so understaffed, if you're sick of waiting go to Popeyes, the pho place inside HK supermarket or Pho N More. At least those places have enough people to take your order."", 'Cantonese-style food. Yum!']","['19120', 40.038223384316474, -75.1075176086469]",$,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4c5170cd9d642d7f85d288dd,Dunkin',6.1,False,1.0,"['Good service', 'Coffee coolatas are horrible!']","['19120', 40.03921932254933, -75.11056536425963]",$,,Yes (incl. American Express),No,Yes,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4bf9d88bbc869521cbcc7a6b,Papa Nick's Pizza,6.2,True,1.0,"['This Chicken Ceasar salad was on POINT!', 'There 5 dollar Mega fries are great. Second only to City Veiw Pizza on Spring Garden']","['19120', 40.04502756400345, -75.12353836750226]",$,No,Yes (incl. Visa & MasterCard),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,52c858b8498e1d9e62f50d1a,philly  pretzel factory,6.5,False,1.0,['The pretzels were still warm at 6:30 p.m. and they close at 7.'],"[nan, nan, nan]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,569c1287498eb5f3503e3e7d,SpOt Gourmet Burgers,8.5,True,1.0,"['Après avoir serrer la louche de Rocky, je vous conseille de vous restaurer au Spot. Indispensable. Une recette bien à eux..', ""It's BYOB, have a libation while you enjoy the spOt deliciousness'""]","['19130', 39.97452463103979, -75.18263388818384]",$,No,Yes,No,,,,,,,,,,,,,,Cocktails,,,,,,,,,,,,,,,,,
96,51edb830498e2e432117a1c5,Rybrew,8.3,True,2.0,"['great spot!! Great sandwiches,  perfect w beer.. brightens up Girard Ave', 'One of the best sandwich shop in philly.  Gem in brewerytown Get the San Francisco sandwich.  Mmmm prosciutto mozzarella and pesto!']","['19130', 39.97437923579758, -75.1825098320958]",$$,,No,Yes,,,,Lunch,,,,,Dinner,,,,,,Live Music,,Beer,,,,,,,,,,,,,,
97,58dfdf82a36ecd15df5cc3d2,Pizza Dads,8.2,False,1.0,"['Tasty pizza, if a tad overpriced. Still, very glad to have this as an option in Brewerytown. They do a very good job, highly recommended.']","['19130', 39.974647999999995, -75.182503]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,51728e70e4b04c63541c0c4a,iMunch,7.9,True,1.0,"['Excellent sandwiches with fresh ingredients. Really nice decor. Seating area upstairs is a pleasant surprise.', 'Spiced chai with almond milk is legit...']","['19121', 39.975939, -75.186286]",$,,,No,Yes,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,57e7025b38fa7204f0e016e9,2637brew,7.9,False,2.0,,"['19130', 39.97424890827338, -75.18022167955291]",$$,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,
100,4c44f6ae36d6a593354a6ba8,Dasiwa,8.6,False,2.0,"['Fresh sushi. Absolutely delicious. Volcano roll rocks :)', 'Wonderful, fresh sushi— and some of the best dumplings I have ever had.  A great neighborhood place priced right— and BYOB!']","['19130', 39.96894196352954, -75.17997023067855]",$$,Yes,,No,,,,,,BYO,,,Dinner,,,,,,Live Music,,,,,,,,,,,,,,,,
101,4f0d9f03e4b01ae23f323af1,La Calaca Feliz,8.8,False,3.0,"['my favs include Hamachi Tostada & Chiquita Margarita, and the girls at the bar!', 'Not one misfire on the menu']","['19130', 39.96763782322356, -75.17608745039246]",$$$,,Yes (incl. Discover & Visa),Yes,,,Brunch,Lunch,,,,,Dinner,Full Bar,,,,Cocktails,,Happy Hour,,,,,,,,,,,,,,,
102,4c8c1756c37a6dcb6937f47a,Bob's Crab Shack,7.8,True,3.0,"['Order online! No waiting when u pick up!', 'Come early line behind the building']","['19132', 39.99732840344691, -75.17976126407186]",$$$,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,568dcdf5498e0b9eecd067ed,Amano,8.9,False,2.0,"['BYOB. Huge chicken Milanese.', 'Every dish was unique and delish. A great BYOB. The service was attentive, and they accommodated our request for gluten free pasta!! Standout hits: veal tartare, stuffed ravioli, swordfish.']","['19130', 39.9672454918646, -75.17533069337698]",$$,,,,,,,,,BYO,,,,,,,,,,,,,,,,,,,,,,,,,
104,4a626573f964a520f1c31fe3,Trio,7.9,True,2.0,"['Delicious!  Try the Shrimp and Corn Fritters for an appetizer and the crispy duck rocks!', 'Best pad Thai in Philly!!!! The lemon grass meatballs are to die for!!!?']","['19130', 39.970369965319335, -75.18048119038606]",$$,,Yes (incl. Discover & Visa),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,4b8da9bdf964a520330733e3,Gigi & Big R Caribbean Soul Food Cart,8.2,False,1.0,"['The jerk chicken with mac and cheese', 'Best fish in the City']","['19104', 39.99911868753525, -75.20134586878855]",$,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,4abe3be6f964a520208c20e3,Figs,7.9,False,2.0,"['Best brunch--and possibly restaurant--in Fairmount.', ""Awesome food... Rough service. But get the crab Benedict it's awesome!""]","['19130', 39.96839401647117, -75.17854186604552]",$$,Yes,No,No,,,,,,BYO,,,,,,,,,,,,,,,,,,,,,,,,,
107,4abd6523f964a5200e8a20e3,Luigi's Pizza Fresca,8.1,True,1.0,"['The Chicken, Bacon, Ranch Pizza is the bomb. Be sure to ask for it!', 'best ""old fashioned"" pizza ever']","['19130', 39.96733923741146, -75.17700588849584]",$,No,Yes (incl. American Express),Yes,,,Brunch,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
108,4e611befaeb7360314558eba,Eagles Nest,7.8,False,1.0,['Watch for the geese they will beg for food'],"['19104', 39.96944358572065, -75.19510218515578]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,4aaae54cf964a520e85720e3,Zorba's Tavern,8.1,True,3.0,"['Great place to share multiple dishes over a few bottles of your own wine with friends. Love the Kopanisit (feta with spice).', 'I had an awesome time here with Weston and Hannah.  Great food and great times.']","['19130', 39.96729520762904, -75.1749246870816]",$$$,Yes,,Yes,,Breakfast,Brunch,Lunch,,BYO,,,Dinner,,,,,,,,,,Wine,,,,,,,,,,,,
110,4adca64df964a520472e21e3,"""Sexy"" Green Truck",8.1,False,1.0,"['Favorite bacon cheeseburger and chicken caesar salad on campus', 'meat lovers omelette on a pita YUM!']","['19122', 39.98092522396936, -75.15972823102696]",$,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,505100f6e4b02dee625a2b5f,Maple Star,8.0,True,1.0,"['Tofu broccoli is on point.', 'Over a decade living in this neighborhood and we never had a good Chinese spot.... until NOW! . This is our go-to neighborhood take-out - great food, fast delivery! Try it, what are you waiting for.']","['19121', 39.979211, -75.16043499999999]",$,,Yes (incl. American Express & MasterCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,4b09a91ff964a520301b23e3,Little Pete's,7.8,False,2.0,"['Love the outdoor dining in warmer months. The menu is more than just diner fare and the daily specials are a great deal. Most include soup or salad, two veggies, and dessert.', 'White chocolate waffles are awesome!']","['19130', 39.96729704572385, -75.17767089808656]",$$,No,Yes (incl. American Express & MasterCard),Yes,,,Brunch,Lunch,,,,,Dinner,,,,,Cocktails,,,,,,,,,,,,,,,,,
113,57030987498e99b675dde289,Amasi,7.6,True,2.0,"['👍👍👍👍👍', ""If I compared Amasi hookah to other hookah lounges I'd put it on top of that list. Not because they serve great food and hookah but cuz there is no many in Philli. I like their 🐥 shawa. sandwich👍🏻""]","['19121', 39.979561548550244, -75.16387475135714]",$$,No,,Yes,Yes,Breakfast,Brunch,Lunch,,,,,Dinner,,,,,Cocktails,Live Music,,,,,,,,,,,,,,,,
114,569d001d498e4c558ea906e4,Champ's Diner,7.9,True,,"['Everything ...... Service is top notch', 'The Nova Salmon breakfast sandwich is fantastic!']","['19121', 39.979286, -75.160966]",,,,,Yes,,Brunch,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,4a9a8e25f964a520d83120e3,Pete's Famous Pizza,7.7,True,1.0,"['Best Cheesesteaks Ever!', 'Love this place they have the best pizza']","['19130', 39.96729564873277, -75.17630977041854]",$,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,4ad35f73f964a52002e420e3,Tacos Don Memo,7.5,False,1.0,"['Spicy tacos el pastor. Or a fat burrito or torta!', 'Long wait, bring a book and enjoy the outdoors!']","['19104', 39.982926043160916, -75.20789926749907]",$,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,4ddd5f78b3ad59fcbc58df39,Fare,7.7,True,3.0,"['Brunch is a big hit here; it stars apple ricotta pancakes, smoked salmon latkes and, if you can score one, beautiful outdoor tables in the side courtyard. Via CityEats.com', 'Great vegi options for me. BUT amazing fresh pulled pork (smoked the nite before) for my husband. And they garnish the bloodys w house made bacon.duh']","['19130', 39.96727297568081, -75.17119292320437]",$$$,,Yes,Yes,,,Brunch,Lunch,,,,,Dinner,Full Bar,,,,Cocktails,,Happy Hour,Beer,,Wine,,,,,,,,,,,,
118,4be736c6910020a1d22ed514,City View Pizza and Grill,7.6,True,1.0,"[""Try tha Buffalo Chicken Pizza U won't regret it"", 'Love the honey barbeque buffalo wings delicious😍']","['19121', 39.978838053441436, -75.15968598757566]",$,No,Yes (incl. American Express),No,,,Brunch,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
119,4d0f8ef5ba378cfa84e47193,Mimmo's Pizza,6.6,True,1.0,"['pizzacinin dibi', 'Waaaaaaay over priced & food was not worth it at all. Never again!!!!']","['19132', 40.00474727563029, -75.17873097184828]",$,No,,No,Yes,,Brunch,,,,,,,,,,,,Live Music,Happy Hour,,,,,,,,,,,,,,,
120,4bb231024019a593ab7c36b8,Please Taste Cafe,5.8,False,1.0,"[""They have every shape noodle - macaroni, shells, etc. You can add mushrooms, spinach, brocolli, & various other things. Then they have sauce like Oriental, alfredo, & others. It's really good."", 'breakfast with mookie is the best']","['19131', 39.97931507553041, -75.20889894186793]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,4be5dde3bcef2d7fbf7304e5,McDonald's,5.8,True,1.0,"['Ghetto, ghetto, ghetto, need I say more.', 'The most horrible McDonalds in world! Staff is the worst']","['19132', 40.00475730795104, -75.17984032630926]",$,,Yes,No,,Breakfast,Brunch,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
122,4d892e085ecdf04dfac5a48a,Tejada Grocery,,False,1.0,['A true Bodega'],"['19104', 39.972831, -75.201309]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,4dce9667e4cd130e166a2303,Spiro's Breakfast & Lunch,,False,1.0,['Awesome food and the owners a great guy. The pizza dough is hand made from fresh ingredients. I recommend the Junk Yard Dog for breakfast!'],"['19104', 39.9739, -75.204099]",$,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,4f44189319836ed001924169,Catering,,False,,,"['19132', 40.00385665893555, -75.18712615966797]",$,,,,,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,4ac697aff964a5204fb520e3,Hoagie Haven,,False,1.0,,"['08540', 39.97904880557339, -75.20917002513644]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,4d8a82df76e1236a3e481c43,New Neighborhood Food Market,,False,1.0,,"['19104', 39.973651000000004, -75.206214]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,4e305759c65b80dfd84a1a22,Good Garden,,False,1.0,"[""The woman that works there isn't nice but still enjoy the food none the less...."", 'Clean I like']","['19132', 40.00444412231445, -75.17713928222656]",$,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,56bde2ea498e8e42f0e9be38,Sheinman Provision Co,,False,1.0,,"['19104', 39.975284, -75.209362]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,4d6d484ccb7a8cfa781b5d79,Estevez Grocery,,False,1.0,,"[nan, nan, nan]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,4f5a8092a17cae235a8b840f,Jimenez Grocery,,False,1.0,['Get the cheesesteak and fires....its good'],"['19132', 40.00579073784958, -75.18662095069885]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,53f8a5bd498ecc0a79b7557b,ReAnimator Coffee Roastery,9.2,True,1.0,"['Gorgeous space and delicious coffe!', 'Very good spot for coffee']","['19122', 39.97244167095113, -75.14115157563333]",$,No,Yes,Yes,Yes,Breakfast,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,49c81197f964a520ec571fe3,Taco Riendo,8.5,False,1.0,"['Tacos Astecas are amazing!', ""Cash only, closest ATM is on Girard. Get the elote (grilled corn), and basically everything else on their menu can't be beat.""]","['19122', 39.971460413774864, -75.14467287666268]",$,,No,No,,,,,,BYO,,,,,,,,,,,,,,,,,,,,,,,,,
133,4a9e8130f964a520543a20e3,Que Chula Es Puebla,8.5,True,1.0,"['Dank guac.', 'Fantastic Mexican food!']","['19122', 39.97241107148098, -75.1390039762162]",$,No,Yes,No,,,,,,BYO,,,,,,,,,,,,,,,,,,,,,,,,,
134,56bbd398498ee3e8f6ff6236,Blaze Pizza,8.1,False,1.0,"['Fire -Oven Baked Pizza and you choose your own toppings. You can have as many toppings as you want on your pizza. Very affordable.', ""Simple pie seasoned with oregano and finished with a dripping of fresh herb sauce around the crust. Can't get better than that for a pie under $6""]","['19122', 39.97949, -75.153364]",$,No,Yes,,Yes,,,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
135,5428386e498eb1712de4c9fe,Chipotle Mexican Grill,8.1,False,1.0,"['it is good taste but I do not know why they charge me differently as every time I order Triple meat and guacamole. one time 18, one time 11.LOL', ""The food is good and it can be over hard to get your food when it's a lot of customers in line but great service""]","['19122', 39.979333, -75.1530332]",$,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,56fb2e82498ec4440b0aa2e9,Wm. Mulherin's Sons,9.2,False,2.0,"['Every pasta was incredible; in fact the best I’ve had in America', 'Stands out as one of the best overall restaurants in philly. From reasonable prices, to service, atmosphere, & quality, this place does not disappoint. Highlights: spicy jawn, hanger + egg, any pasta.']","['19122', 39.97180489879118, -75.13512193388114]",$$,Yes,Yes,No,,,Brunch,,,,,Yes,Dinner,Full Bar,Yes,,,Cocktails,,Happy Hour,,,,Yes,Yes,,,,,,,,,,
137,5a1edb53da708014e41026a4,Suraya,9.0,False,,"['I could bath in the hummus, fell in love with labne & falafel, their oil where they serve the juicy kefta & the mouth watering shish taouk in is out of this world & I could just keep going like that.', ""One of the best middle eastern meals you'll have anywhere. Don't miss the mushrooms!""]","['19125', 39.97370931831133, -75.13381987519222]",,Yes,Yes,Yes,,,Brunch,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
138,4b572665f964a5205f2828e3,Richie's Deli and Pizza,8.0,True,1.0,"['Get your coffee here!', 'Richie is awesome, food is good. Try their buffalo chicken wrap.']","['19122', 39.980977252884415, -75.1535769766765]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,5d63eb844d67cb0008ded9e6,Chick-fil-A,8.1,False,1.0,,"['19122', 39.97920011096698, -75.15499234199524]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,551d51ec498e7ada62d21f08,helm,7.9,False,3.0,"['Stop Steak was awesome.', 'Carrots, brussels sprouts, spaghetti squash, hake, ravioli. Everything was delicious, but the filling for the ravioli was extremely salty (staff said other customers have had similar complaints).']","['19122', 39.971545, -75.144661]",$$$,,Yes,No,,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,
141,54838c0e498e11594c8e025e,Good Spoon Soupery,8.7,False,1.0,"['Senegalese chicken curry soup is really good', 'Tasty but overpriced']","['19122', 39.9719539206291, -75.13551466586341]",$,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,5c958f5e2619ee002c1a8470,Pizzeria Beddia,9.2,False,1.0,"['The best thing I ate on my trip to Philly. The “special” pie was one of the best pizzas I’ve ever had.', 'Go at 5pm when they open to get a table if you can’t get a res. Delicious pizza!']","['19122', 39.970679428720345, -75.13520493089442]",$,Yes,,,,,,,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
143,5427166a498e85a2c0b936b3,La Colombe Coffee Roasters,9.1,True,2.0,"['5 large on PB&J?? Every 100th customers mom gets a flight to come smack the crap outta ya for spending 5 bux on PB&J.', ""La Colombe's Fishtown flagship is hands down the roaster's best location yet. Super spacious - it feels like you're walking into a renovated warehouse. (there's even a rum distillery in the back!)""]","['19125', 39.97120797191968, -75.13427000683028]",$$,No,Yes,No,No,Breakfast,Brunch,Lunch,,,,,,,,,,,,,Beer,,Wine,,,,,,,,,,,,
144,4a664d14f964a5205dc81fe3,One Shot Cafe,9.1,False,2.0,"['Hot tea on a cold day.  Lovely.', 'Built from reclaimed wood and tile, Northern Liberties’ expansive One Shot Coffee showcases its socially conscious heart with Stumptown’s direct trade coffee and seasonal organic fare.']","['19123', 39.967631, -75.1407]",$$,No,No,Yes,Yes,Breakfast,Brunch,Lunch,Dessert,,,,,,,,,,,,,,,,,,,,,,,,,,
145,4b55fde4f964a520c9fa27e3,Tai's Vietnamese Food,7.7,True,2.0,"['Spring rolls are awesome and by far the best value, and the new ginger drinks are all delicious, but passion fruit is my favorite.', 'Try the bourbon chicken!']","['19122', 39.980923935584705, -75.15354201388296]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,55da0ede498e8095b1b4d556,Pita Chip,8.4,True,2.0,"['Baklava and roasted veggies. Hummus is great too', 'This place is like a Mediterranean Chipotle. Lots of food for a great price.']","['19121', 39.977988, -75.158446]",$$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,597397c3851de565cc92bc6d,Cheu Noodle Bar Fishtown,8.4,False,1.0,"['The coconut curry wasn’t very flavorful.', 'Diners, settle in and dig into inventive Asian-Jewish fare: brisket ramen with matzo balls, Bubbie Chow’s sliced beef, and, for the vegetarians at the table, a top-notch coconut curry ramen.']","['19125', 39.972292301802526, -75.13436373725699]",$,,Yes,,,,,,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
148,4f1afb0ee4b0e6badb1d6ff1,Buzz Cafe,7.9,False,1.0,"['The chicken panini!', 'Just love this place.....']","['19122', 39.97735059043818, -75.13499531002864]",$,No,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,4a90346cf964a5208a1620e3,Tiffin,7.9,True,2.0,"['Garlic naan is great addition to any meal here.', 'Do try their samosas!']","['19123', 39.970424014721544, -75.14873063681557]",$$,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,56b39f32498e5ac013987bfb,apricot stone,8.8,True,2.0,"['This place is fantastic.  Just as good if not better than anything I had in the Middle East and I spent a year there.', 'Delicious lamb kebab']","['19123', 39.96729469501758, -75.14070319776458]",$$,,Yes,Yes,,,,,,BYO,,,,,,,,,,,,,,,,,,,,,,,,,
151,4c36220c1e06d13a49b2733e,The Creperie At Temple,7.9,False,1.0,"['The red-and-blue-striped truck is a Temple University stalwart. Beyond the traditional fillings of ham & cheese and Nutella & banana, there are quirky combos like buffalo chicken w/ blue cheese sauce.', 'The Dozer: Pork ribs, BBQ, ranch, delicious']","['19122', 39.98295274619055, -75.15435085597088]",$,No,Yes (incl. Visa & MasterCard),Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,55ccc8c2498efae341e35b9c,Street Side,8.2,True,2.0,"['Fantastic DIY rice paper rolls - get it with extra lettuce wraps. Really cute space.', 'The Garlic Shrimp Dumplings are very good.']","['19123', 39.96939927540338, -75.13888545124988]",$$,,Yes,Yes,,,,Lunch,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
153,5e39fb18c1b6e70008a2cfa7,Laser Wolf,8.2,False,,,"['19122', 39.97060921916222, -75.13654679059982]",,,,,,,,,,,,,Dinner,,,,,,,,,,,,,,,,,,,,,,
154,5601856e498e1f6975784b0c,Front Street Cafe,8.4,True,2.0,"['They will do anything on the menu gluten free!! I had the fish tacos and they were delicious.', 'Awesome space...outdoor patio is on point.']","['19122', 39.97024360947757, -75.13556955238727]",$$,,Yes,Yes,Yes,,Brunch,Lunch,,,,,Dinner,Full Bar,,,,Cocktails,,,Beer,,,,,,,,,,,,,,
155,581e053cc30e677f6b8776d4,Cake Life,8.5,False,1.0,"['Whooooooooa, really good deserts.', 'Great custom birthday and wedding cakes']","['19125', 39.97046988452994, -75.13457208484088]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,54b2a2a8498e8053a88e432a,Philly Style Bagels,8.3,False,1.0,"[""Open Sundays from 9am until they sell out. The Everything bagel with garlic cream cheese was delicious. Can't wait to try the lox bagel next time!"", 'The everything bagel is life.']","['19125', 39.974429431270686, -75.13264931290476]",$,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,5018607de0e25f079d19ead0,El Camino Real,8.5,True,2.0,"[""The waitress with dreadlocks is the hottest woman I've ever met."", 'The pork shoulder is like a hug from Jesus. Like, the kind of hug that leads to the blinds getting closed and the funky porn music starts playing. Dirty Christ sex; the pork shoulder here is THAT good']","['19123', 39.96723890206772, -75.14010202816547]",$$,No,Yes,Yes,,,Brunch,Lunch,,,,,Dinner,Full Bar,,,,Cocktails,,Happy Hour,Beer,,,,,,,,,,,,,,
158,515677d0e4b0001cdfee5bc0,The Cow And The Curd,8.1,False,1.0,"['These are some pretty delicious fried  cheese curds', 'Hunt this place down like you are tracking a rare and beautiful animal. Order a large. Get a dip (they are all good). And thank me later.']","[nan, nan, nan]",$,,Yes,,,,Brunch,Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,5ac41aa38e886a65045a4a8e,Cadence,8.1,False,3.0,"['Food & Wine Best of 2019', 'the duck is incredible']","['19123', 39.96950564147957, -75.13839112516592]",$$$,Yes,,,,,,,Dessert,BYO,,,Dinner,,,Yes,,,,,,,,,,Tasting Menu,Table Service,,,,,,,,
160,591635d6e57ca6461b9aecae,Love & Honey Fried Chicken,8.8,False,1.0,"['The O.G. Is the best fried chicken sand-o in Philly.', 'The fried chicken itself is like no other.  I love their macaroni salad, which is a little sweet.  The corn bread is phenomenal as well!']","['19123', 39.96734148961375, -75.13687078011297]",$,,Yes (incl. NFC Payments & American Express),No,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,
161,507428fde4b09fec57b1b524,Fette Sau,8.4,True,2.0,"['Philadelphia is lucky to have the best BBQ in NYC no longer a 2hr drive away. Get brisket, pulled pork, and a gallon jug of beer.', 'save room for a bacon & walnut brownie after dinner']","['19125', 39.9692358, -75.134788]",$$,No,Yes (incl. American Express),Yes,Yes,,Brunch,,,,,,Dinner,Full Bar,,,,Cocktails,Live Music,Happy Hour,Beer,,,,,,,,,,,,,,
162,4b5f81a2f964a52053be29e3,Trios fresh italian,7.7,False,1.0,"['We enjoy the 1/2 margherita 1/2 tomato pie on the thin crust', ""The half-moon moz sticks are bangin'""]","['19123', 39.96966, -75.14291]",$,No,Yes,Yes,,,,,,,,,,Full Bar,,,,,,,,,,,,,,,,,,,,,
163,544ec59e498e4d8c2f088582,Kensington Quarters - Restaurant & Butcher,8.2,False,3.0,"['Good brunch. I am surprised there’s always so much room.', 'Steak Tartare is one of the best I have had, Europeans would be jealous. Lobster ravioli is very good.']","['19125', 39.97059403676516, -75.13454247978547]",$$$,,Yes (incl. American Express & MasterCard),Yes,,,Brunch,,,,,,,Full Bar,,,,Cocktails,,Happy Hour,,,Wine,,,,,,,,,,,,
164,4cec1ef8b997548172341045,Soup Kitchen Cafe,8.4,False,2.0,"['Meatloaf. Its fantastic.', 'House breakfast sandwich with no prosciutto and goat cheese instead of cheddar is the way to go if you can get them to do the substitution.']","['19125', 39.97984093249575, -75.12971809260642]",$$,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,59a40e0d4c954c5afe293101,BurgerFi,7.5,False,1.0,,"['19122', 39.979701, -75.155148]",$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,54fbbb5c498e665a500749f9,Kosta's,8.3,False,2.0,"['Best place for Greek food in town. Octopus salad, grilled or fried calamari. I have not had a bad experience yet.', 'Pool.  Huge patio where you can drink. Not clean. Place is awesome']","['19123', 39.96880389088569, -75.13493660588752]",$$,,,,,,,,,,,,Dinner,Full Bar,,,,,,,,Yes,,,,,,,,,,,,,
